"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"27.02.2025","173,25","174,55","177,70","172,15","1,05M","-0,74%"
"26.02.2025","174,55","173,00","174,90","171,85","932,21K","1,84%"
"25.02.2025","171,40","168,40","173,05","168,15","1,39M","1,69%"
"24.02.2025","168,55","175,15","175,45","167,80","1,23M","-3,74%"
"21.02.2025","175,10","176,50","178,05","175,00","666,29K","-1,05%"
"20.02.2025","176,95","176,50","178,90","174,35","963,05K","-0,81%"
"19.02.2025","178,40","182,20","182,90","177,25","1,30M","-2,09%"
"18.02.2025","182,20","174,10","183,40","173,00","1,67M","5,32%"
"17.02.2025","173,00","171,40","173,75","170,70","618,81K","0,38%"
"14.02.2025","172,35","175,65","176,40","171,30","739,45K","-1,79%"
"13.02.2025","175,50","175,50","178,70","173,85","909,61K","0,34%"
"12.02.2025","174,90","169,00","175,00","168,60","2,44M","4,11%"
"11.02.2025","168,00","164,70","168,70","164,05","853,53K","2,16%"
"10.02.2025","164,45","164,40","165,05","163,20","454,85K","0,06%"
"07.02.2025","164,35","161,90","165,60","161,75","667,41K","1,67%"
"06.02.2025","161,65","157,00","162,05","157,00","1,10M","3,62%"
"05.02.2025","156,00","158,90","159,50","154,30","767,54K","-1,52%"
"04.02.2025","158,40","158,45","158,85","155,75","499,58K","0,54%"
"03.02.2025","157,55","155,60","158,35","154,55","528,36K","-1,75%"
"31.01.2025","160,35","161,25","161,90","159,45","1,24M","-0,56%"
"30.01.2025","161,25","159,00","161,75","159,00","602,45K","1,61%"
"29.01.2025","158,70","158,50","160,25","158,40","417,67K","0,13%"
"28.01.2025","158,50","156,00","158,80","155,75","689,07K","1,54%"
"27.01.2025","156,10","153,55","156,10","151,25","589,53K","1,13%"
"24.01.2025","154,35","152,85","155,00","152,55","495,40K","1,25%"
"23.01.2025","152,45","153,10","153,15","151,90","453,78K","-0,39%"
"22.01.2025","153,05","149,70","153,80","149,70","647,24K","2,31%"
"21.01.2025","149,60","147,35","149,70","146,50","460,14K","1,60%"
"20.01.2025","147,25","145,90","147,95","145,15","166,61K","0,93%"
"17.01.2025","145,90","145,75","147,50","145,25","414,58K","0,83%"
"16.01.2025","144,70","149,00","149,00","144,55","649,33K","-2,69%"
"15.01.2025","148,70","146,00","148,90","145,30","795,86K","1,85%"
"14.01.2025","146,00","144,55","146,50","144,20","769,53K","1,74%"
"13.01.2025","143,50","146,30","146,30","143,10","796,33K","-2,05%"
"10.01.2025","146,50","144,40","147,20","144,10","608,12K","1,70%"
"09.01.2025","144,05","141,75","144,35","140,55","469,35K","1,55%"
"08.01.2025","141,85","143,50","144,90","140,45","598,34K","-1,39%"
"07.01.2025","143,85","141,80","144,35","141,25","663,55K","2,46%"
"03.01.2025","140,40","138,90","141,80","138,20","456,06K","0,93%"
"02.01.2025","139,10","137,95","139,55","135,55","498,97K","0,87%"
"30.12.2024","137,90","140,00","140,00","136,60","266,64K","-0,61%"
"27.12.2024","138,75","139,80","139,95","137,15","254,07K","-0,64%"
"23.12.2024","139,65","139,20","141,10","138,95","346,51K","0,68%"
"20.12.2024","138,70","141,00","141,00","137,15","1,78M","-1,87%"
"19.12.2024","141,35","139,80","142,10","138,80","616,51K","-0,63%"
"18.12.2024","142,25","139,00","142,80","138,30","866,01K","2,08%"
"17.12.2024","139,35","145,00","145,05","139,35","699,37K","-3,90%"
"16.12.2024","145,00","146,00","146,80","143,90","609,60K","-0,21%"
"13.12.2024","145,30","146,00","147,95","145,10","444,86K","-0,62%"
"12.12.2024","146,20","144,95","146,55","144,60","411,76K","0,41%"
"11.12.2024","145,60","145,80","146,15","144,45","446,84K","-0,99%"
"10.12.2024","147,05","145,70","147,45","144,50","447,14K","0,07%"
"09.12.2024","146,95","149,00","149,30","146,40","464,92K","-1,18%"
"06.12.2024","148,70","148,75","150,20","147,95","571,61K","0,24%"
"05.12.2024","148,35","147,05","149,25","146,40","742,13K","1,71%"
"04.12.2024","145,85","144,25","147,60","143,00","542,46K","1,78%"
"03.12.2024","143,30","142,90","144,25","141,05","1,02M","0,28%"
"02.12.2024","142,90","137,00","142,95","136,35","1,41M","5,34%"
"29.11.2024","135,65","141,00","141,00","133,80","2,51M","-3,49%"
"28.11.2024","140,55","140,05","142,00","139,60","561,29K","1,08%"
"27.11.2024","139,05","140,00","140,15","136,95","459,87K","-0,61%"
"26.11.2024","139,90","140,55","141,30","138,50","451,23K","-0,60%"
"25.11.2024","140,75","141,00","141,65","139,60","1,04M","1,00%"
"22.11.2024","139,35","139,75","140,65","136,25","590,60K","0,14%"
"21.11.2024","139,15","137,20","139,55","135,40","506,30K","1,68%"
"20.11.2024","136,85","137,00","138,50","135,60","647,89K","0,51%"
"19.11.2024","136,15","139,45","140,65","131,15","1,84M","-2,40%"
"18.11.2024","139,50","142,00","144,10","138,15","889,51K","-2,62%"
"15.11.2024","143,25","148,20","148,25","143,25","950,89K","-2,95%"
"14.11.2024","147,60","151,10","152,05","145,45","3,22M","-2,12%"
"13.11.2024","150,80","154,00","154,00","150,00","676,02K","-1,82%"
"12.11.2024","153,60","155,10","157,70","153,20","871,06K","-0,97%"
"08.11.2024","155,10","156,50","156,80","152,80","1,12M","-0,32%"
"07.11.2024","155,60","148,00","155,60","146,20","3,87M","7,94%"
"06.11.2024","144,15","144,00","147,45","143,25","958,68K","0,45%"
"05.11.2024","143,50","143,10","143,85","141,90","534,18K","-0,62%"
"04.11.2024","144,40","141,85","144,40","141,40","832,27K","3,00%"
"31.10.2024","140,20","142,00","142,50","140,20","1,03M","-2,30%"
"30.10.2024","143,50","147,00","147,10","143,25","452,74K","-3,17%"
"29.10.2024","148,20","143,45","148,20","143,45","941,75K","3,31%"
"28.10.2024","143,45","146,00","146,75","142,60","443,20K","-0,93%"
"25.10.2024","144,80","145,55","145,65","142,35","829,97K","-0,45%"
"24.10.2024","145,45","146,50","146,95","143,90","558,98K","-0,61%"
"23.10.2024","146,35","144,70","146,75","143,25","675,58K","1,88%"
"22.10.2024","143,65","146,30","146,60","142,65","1,05M","-1,24%"
"21.10.2024","145,45","149,50","149,50","144,95","563,78K","-2,58%"
"18.10.2024","149,30","146,20","150,95","146,20","363,21K","2,26%"
"17.10.2024","146,00","151,25","151,95","146,00","586,98K","-3,41%"
"16.10.2024","151,15","150,70","151,90","148,20","371,14K","0,30%"
"15.10.2024","150,70","152,00","152,50","150,15","466,99K","-0,46%"
"14.10.2024","151,40","150,95","152,20","149,95","345,86K","0,26%"
"11.10.2024","151,00","147,70","152,90","147,55","691,79K","1,99%"
"10.10.2024","148,05","149,50","150,70","147,65","597,93K","-0,97%"
"09.10.2024","149,50","144,05","149,90","142,35","785,41K","4,07%"
"08.10.2024","143,65","140,20","145,00","139,50","478,01K","1,38%"
"07.10.2024","141,70","143,60","144,00","140,15","352,78K","-0,28%"
"04.10.2024","142,10","141,50","143,00","139,95","752,16K","0,96%"
"03.10.2024","140,75","141,80","143,05","139,55","926,03K","-1,88%"
"02.10.2024","143,45","145,45","146,40","142,60","410,78K","-1,31%"
"01.10.2024","145,35","148,90","148,90","143,65","584,91K","-1,06%"
"30.09.2024","146,90","152,00","152,00","146,90","438,76K","-3,70%"
"27.09.2024","152,55","151,65","152,80","150,00","363,24K","0,20%"
"26.09.2024","152,25","152,00","154,35","151,00","774,24K","1,23%"
"25.09.2024","150,40","152,00","152,00","148,45","361,64K","-0,69%"
"24.09.2024","151,45","150,20","153,05","149,55","881,89K","1,99%"
"23.09.2024","148,50","148,90","149,65","147,00","584,58K","-0,34%"
"20.09.2024","149,00","154,00","154,00","148,00","1,81M","-3,09%"
"19.09.2024","153,75","151,90","154,35","148,65","1,16M","2,23%"
"18.09.2024","150,40","149,75","152,15","149,45","1,13M","0,43%"
"17.09.2024","149,75","148,65","151,50","148,40","987,18K","0,60%"
"16.09.2024","148,85","150,70","151,80","147,80","678,54K","-2,04%"
"13.09.2024","151,95","148,15","152,60","148,15","609,77K","2,63%"
"12.09.2024","148,05","149,20","151,00","146,90","602,83K","0,71%"
"11.09.2024","147,00","148,05","149,40","145,70","564,52K","-1,54%"
"10.09.2024","149,30","154,40","154,85","148,55","1,28M","-2,89%"
"09.09.2024","153,75","151,15","154,80","150,70","382,00K","1,69%"
"06.09.2024","151,20","155,45","155,45","150,20","453,37K","-2,89%"
"05.09.2024","155,70","156,80","159,50","155,05","344,17K","-0,99%"
"04.09.2024","157,25","155,15","157,55","155,00","379,20K","-0,66%"
"03.09.2024","158,30","162,85","162,90","157,30","467,32K","-2,40%"
"02.09.2024","162,20","158,30","162,95","156,70","387,14K","2,37%"
"30.08.2024","158,45","157,85","159,60","156,85","766,57K","0,38%"
"29.08.2024","157,85","156,90","158,65","156,25","484,21K","0,86%"
"28.08.2024","156,50","156,45","156,80","154,00","335,96K","0,03%"
"27.08.2024","156,45","157,50","157,80","153,20","493,00K","-0,64%"
"26.08.2024","157,45","159,05","159,85","156,35","411,83K","-1,50%"
"23.08.2024","159,85","158,25","161,50","158,10","406,07K","1,01%"
"22.08.2024","158,25","159,40","160,50","157,55","279,00K","-0,13%"
"21.08.2024","158,45","158,00","159,50","157,40","440,98K","0,25%"
"20.08.2024","158,05","161,75","161,80","157,30","465,82K","-1,28%"
"19.08.2024","160,10","160,00","161,80","159,40","287,86K","-0,25%"
"16.08.2024","160,50","157,35","160,70","156,05","637,25K","4,49%"
"14.08.2024","153,60","151,70","154,65","151,70","589,88K","1,99%"
"13.08.2024","150,60","151,85","153,75","150,55","732,92K","0,03%"
"12.08.2024","150,55","146,05","150,80","145,50","631,99K","3,83%"
"09.08.2024","145,00","144,00","147,65","143,80","574,79K","0,87%"
"08.08.2024","143,75","141,15","144,05","137,25","1,62M","-0,52%"
"07.08.2024","144,50","144,00","146,75","141,95","836,10K","1,76%"
"06.08.2024","142,00","147,40","147,65","140,10","833,08K","-2,61%"
"05.08.2024","145,80","145,05","146,90","142,40","923,02K","-3,76%"
"02.08.2024","151,50","155,35","155,45","149,85","1,12M","-2,88%"
"01.08.2024","156,00","160,40","161,35","156,00","590,29K","-2,74%"
"31.07.2024","160,40","160,60","162,50","160,00","673,49K","0,19%"
"30.07.2024","160,10","162,50","163,80","160,10","380,66K","-1,78%"
"29.07.2024","163,00","161,00","163,50","160,00","312,03K","1,46%"
"26.07.2024","160,65","160,90","163,20","159,00","349,12K","-0,16%"
"25.07.2024","160,90","158,15","161,70","157,55","475,29K","-0,83%"
"24.07.2024","162,25","162,85","164,70","161,10","340,78K","-0,52%"
"23.07.2024","163,10","166,45","166,65","161,70","327,88K","-2,04%"
"22.07.2024","166,50","163,60","167,00","163,60","17,93K","1,77%"
"19.07.2024","163,60","163,10","164,70","161,15","747,09K","-0,40%"
"18.07.2024","164,25","162,05","165,40","160,15","525,32K","1,39%"
"17.07.2024","162,00","165,50","166,90","160,05","709,03K","-2,00%"
"16.07.2024","165,30","170,95","171,60","165,15","571,45K","-3,84%"
"15.07.2024","171,90","170,20","171,90","169,45","380,72K","1,00%"
"12.07.2024","170,20","169,20","170,90","168,25","596,61K","0,15%"
"11.07.2024","169,95","167,55","170,15","167,55","416,89K","1,49%"
"10.07.2024","167,45","168,20","169,60","166,95","592,82K","-0,45%"
"09.07.2024","168,20","168,55","168,85","167,25","324,22K","-0,21%"
"08.07.2024","168,55","166,65","168,90","166,00","235,70K","1,57%"
"05.07.2024","165,95","168,00","169,15","165,40","222,59K","-1,10%"
"04.07.2024","167,80","167,75","169,10","166,95","198,24K","0,03%"
"03.07.2024","167,75","170,00","171,90","166,95","447,15K","-0,83%"
"02.07.2024","169,15","168,55","169,50","167,30","503,86K","0,30%"
"01.07.2024","168,65","168,50","170,00","167,75","482,49K","0,39%"
"28.06.2024","168,00","165,35","169,00","165,00","577,67K","1,82%"
"27.06.2024","165,00","163,00","166,20","162,60","406,70K","1,38%"
"26.06.2024","162,75","165,40","166,30","162,15","511,99K","-1,21%"
"25.06.2024","164,75","164,00","167,35","162,50","769,54K","0,30%"
"24.06.2024","164,25","161,60","164,95","160,80","459,52K","1,26%"
"21.06.2024","162,20","163,00","164,00","161,45","1,28M","-0,52%"
"20.06.2024","163,05","162,25","166,70","161,15","763,54K","0,49%"
"19.06.2024","162,25","158,10","163,20","157,30","650,59K","2,62%"
"18.06.2024","158,10","158,60","162,40","157,65","562,94K","0,06%"
"17.06.2024","158,00","155,75","158,40","154,75","536,84K","1,44%"
"14.06.2024","155,75","154,60","155,75","152,25","675,64K","0,78%"
"13.06.2024","154,55","159,00","161,40","154,50","654,83K","-3,07%"
"12.06.2024","159,45","154,55","159,95","153,85","924,89K","3,64%"
"11.06.2024","153,85","156,00","156,90","153,75","629,57K","-1,03%"
"10.06.2024","155,45","155,00","156,20","153,95","505,23K","0,10%"
"07.06.2024","155,30","159,85","159,95","154,35","723,78K","-2,94%"
"06.06.2024","160,00","158,55","160,60","156,00","778,31K","1,81%"
"05.06.2024","157,15","155,00","158,30","154,55","780,61K","1,72%"
"04.06.2024","154,50","160,00","160,00","153,00","770,79K","-3,38%"
"03.06.2024","159,90","162,70","163,70","158,85","525,62K","-0,06%"
"31.05.2024","160,00","157,60","162,65","157,00","1,91M","1,88%"
"29.05.2024","157,05","159,95","161,40","156,55","579,30K","-1,97%"
"28.05.2024","160,20","162,00","163,20","158,45","438,50K","-0,65%"
"27.05.2024","161,25","159,40","161,75","159,15","361,85K","1,64%"
"24.05.2024","158,65","160,00","160,95","156,50","336,76K","-2,01%"
"23.05.2024","161,90","155,90","163,45","155,20","602,77K","3,82%"
"22.05.2024","155,95","156,00","157,35","154,20","767,20K","-0,10%"
"21.05.2024","156,10","161,00","161,70","155,45","1,05M","-3,52%"
"20.05.2024","161,80","161,00","162,70","159,80","669,26K","0,06%"
"17.05.2024","161,70","164,10","164,15","159,00","1,22M","-1,49%"
"16.05.2024","164,15","168,50","169,60","163,15","1,04M","-2,58%"
"15.05.2024","168,50","166,00","168,50","164,90","603,61K","1,14%"
"14.05.2024","166,60","166,90","167,95","163,25","561,46K","-0,18%"
"13.05.2024","166,90","165,00","167,65","163,50","506,56K","1,27%"
"10.05.2024","164,80","171,65","172,30","164,60","817,32K","-3,93%"
"09.05.2024","171,55","172,00","173,85","170,80","473,16K","-0,26%"
"08.05.2024","172,00","171,05","172,65","168,95","415,88K","0,12%"
"07.05.2024","171,80","171,95","174,65","170,25","701,88K","-0,12%"
"06.05.2024","172,00","169,00","172,50","167,35","569,83K","2,75%"
"02.05.2024","167,40","171,20","171,40","166,50","496,80K","-0,95%"
"30.04.2024","169,00","172,00","172,10","168,75","731,06K","-1,40%"
"29.04.2024","171,40","172,00","173,95","167,65","679,52K","-0,95%"
"26.04.2024","173,05","171,20","173,15","170,55","647,82K","1,79%"
"25.04.2024","170,00","172,10","172,65","168,40","474,74K","-1,28%"
"24.04.2024","172,20","175,90","176,70","171,40","732,77K","-1,37%"
"23.04.2024","174,60","173,35","177,60","173,00","1,04M","-7,91%"
"22.04.2024","189,60","185,00","189,80","185,00","914,91K","2,71%"
"19.04.2024","184,60","180,80","185,20","180,20","714,35K","0,68%"
"18.04.2024","183,35","182,00","183,95","178,40","631,76K","1,49%"
"17.04.2024","180,65","177,10","182,85","176,60","645,47K","2,38%"
"16.04.2024","176,45","181,00","181,00","174,70","769,52K","-3,02%"
"15.04.2024","181,95","180,40","183,75","179,85","446,23K","0,83%"
"12.04.2024","180,45","184,80","186,05","180,45","637,79K","-1,39%"
"11.04.2024","183,00","187,00","188,85","182,50","477,33K","-2,89%"
"10.04.2024","188,45","186,40","190,60","186,40","580,55K","1,65%"
"09.04.2024","185,40","191,45","191,50","185,35","596,42K","-2,42%"
"08.04.2024","190,00","187,00","190,95","187,00","652,78K","1,74%"
"05.04.2024","186,75","183,70","186,75","181,65","582,15K","1,44%"
"04.04.2024","184,10","181,40","184,10","180,70","528,64K","1,52%"
"03.04.2024","181,35","181,55","183,30","180,15","521,73K","0,36%"
"02.04.2024","180,70","181,80","184,00","179,30","604,72K","-0,63%"
"28.03.2024","181,85","178,00","182,90","177,65","716,93K","2,16%"
"27.03.2024","178,00","178,65","179,60","176,80","275,32K","-0,28%"
"26.03.2024","178,50","175,20","179,60","173,75","463,41K","1,88%"
"25.03.2024","175,20","178,00","178,65","175,00","355,07K","-1,30%"
"22.03.2024","177,50","178,80","179,85","177,50","579,59K","-0,89%"
"21.03.2024","179,10","176,00","179,20","175,10","769,48K","3,44%"
"20.03.2024","173,15","169,80","173,15","166,90","565,02K","2,61%"
"19.03.2024","168,75","170,30","171,45","165,40","651,23K","-0,82%"
"18.03.2024","170,15","175,25","175,45","167,60","598,79K","-2,38%"
"15.03.2024","174,30","175,65","178,25","170,00","2,64M","-0,80%"
"14.03.2024","175,70","177,85","178,20","174,35","625,91K","-0,17%"
"13.03.2024","176,00","177,85","180,00","175,55","720,15K","-1,07%"
"12.03.2024","177,90","170,80","178,35","168,40","908,31K","4,22%"
"11.03.2024","170,70","167,10","170,70","165,55","496,30K","2,15%"
"08.03.2024","167,10","166,35","167,50","162,60","730,15K","0,54%"
"07.03.2024","166,20","168,00","168,55","163,60","575,49K","-1,69%"
"06.03.2024","169,05","170,35","171,55","167,00","389,57K","-1,23%"
"05.03.2024","171,15","171,20","172,20","170,20","550,85K","-0,70%"
"04.03.2024","172,35","173,70","174,40","171,00","458,44K","-0,38%"
"01.03.2024","173,00","173,80","174,60","171,35","652,80K","0,00%"
"29.02.2024","173,00","171,45","174,80","171,45","904,09K","0,93%"
"28.02.2024","171,40","171,65","172,90","170,90","349,43K","-0,17%"
"27.02.2024","171,70","173,95","174,90","170,80","482,38K","-1,12%"
"26.02.2024","173,65","174,50","175,20","173,20","565,03K","-0,12%"
"23.02.2024","173,85","171,75","174,85","168,55","1,01M","2,26%"
"22.02.2024","170,00","174,40","175,30","169,60","847,86K","1,22%"
"21.02.2024","167,95","168,55","170,20","167,55","744,76K","0,21%"
"20.02.2024","167,60","163,50","168,65","163,50","939,54K","2,60%"
"19.02.2024","163,35","163,45","164,45","162,35","182,91K","0,06%"
"16.02.2024","163,25","160,55","165,00","160,55","375,64K","1,43%"
"15.02.2024","160,95","164,20","164,50","160,20","403,71K","-1,26%"
"14.02.2024","163,00","157,75","163,00","156,60","311,38K","3,16%"
"13.02.2024","158,00","158,40","159,45","156,50","345,75K","-0,47%"
"12.02.2024","158,75","158,95","160,20","155,00","396,46K","0,47%"
"09.02.2024","158,00","157,50","159,90","157,00","499,61K","0,00%"
"08.02.2024","158,00","160,50","161,00","156,45","553,61K","-1,10%"
"07.02.2024","159,75","158,85","159,80","156,70","589,23K","0,79%"
"06.02.2024","158,50","159,00","161,65","157,85","602,02K","0,00%"
"05.02.2024","158,50","160,00","161,80","158,30","697,12K","-0,94%"
"02.02.2024","160,00","155,15","160,50","155,15","698,07K","3,53%"
"01.02.2024","154,55","153,60","156,95","151,60","632,36K","0,03%"
"31.01.2024","154,50","149,15","154,70","149,15","916,22K","3,55%"
"30.01.2024","149,20","146,70","149,70","146,70","528,24K","1,91%"
"29.01.2024","146,40","147,45","148,60","146,10","158,42K","-1,15%"
"26.01.2024","148,10","145,65","148,80","144,95","284,83K","1,13%"
"25.01.2024","146,45","146,95","148,00","145,20","411,12K","-0,37%"
"24.01.2024","147,00","147,35","147,85","145,55","338,51K","0,79%"
"23.01.2024","145,85","148,10","148,10","145,00","423,10K","-1,45%"
"22.01.2024","148,00","147,20","148,25","146,10","536,02K","2,85%"
"19.01.2024","143,90","146,30","147,15","143,90","811,62K","-1,61%"
"18.01.2024","146,25","142,80","146,70","142,80","415,52K","2,17%"
"17.01.2024","143,15","142,70","144,15","140,80","536,15K","-0,59%"
"16.01.2024","144,00","144,05","144,70","141,70","362,45K","-0,59%"
"15.01.2024","144,85","147,60","147,75","143,40","338,25K","-2,03%"
"12.01.2024","147,85","144,55","148,00","144,10","462,46K","2,04%"
"11.01.2024","144,90","148,75","149,00","143,10","849,17K","-1,76%"
"10.01.2024","147,50","150,40","150,60","146,90","543,68K","-2,38%"
"09.01.2024","151,10","153,10","153,10","148,25","640,73K","0,37%"
"08.01.2024","150,55","146,75","150,55","145,25","439,96K","2,07%"
"05.01.2024","147,50","147,55","148,25","143,90","672,00K","-1,54%"
"04.01.2024","149,80","150,00","150,55","146,20","516,81K","-0,30%"
"03.01.2024","150,25","147,95","150,40","146,80","370,40K","0,84%"
"02.01.2024","149,00","152,00","152,90","147,00","451,05K","-2,01%"
"29.12.2023","152,05","153,30","153,60","151,00","214,34K","-0,49%"
"28.12.2023","152,80","153,80","154,00","152,15","237,87K","-0,29%"
"27.12.2023","153,25","151,20","153,70","150,95","414,73K","1,22%"
"22.12.2023","151,40","150,00","151,80","149,00","193,96K","0,03%"
"21.12.2023","151,35","148,80","152,50","148,65","514,83K","1,24%"
"20.12.2023","149,50","151,00","152,50","148,00","612,24K","-0,89%"
"19.12.2023","150,85","149,50","152,45","148,70","576,10K","0,53%"
"18.12.2023","150,05","146,00","151,30","145,80","662,14K","2,67%"
"15.12.2023","146,15","148,60","148,80","144,80","2,10M","-1,85%"
"14.12.2023","148,90","148,90","149,50","146,90","840,05K","0,91%"
"13.12.2023","147,55","145,70","147,70","145,00","995,02K","1,03%"
"12.12.2023","146,05","147,50","148,20","144,10","1,20M","-0,51%"
"11.12.2023","146,80","148,20","149,40","145,70","633,60K","-0,54%"
"08.12.2023","147,60","147,30","148,30","145,95","252,98K","0,20%"
"07.12.2023","147,30","146,00","147,65","143,65","474,99K","0,58%"
"06.12.2023","146,45","146,85","149,00","145,65","619,42K","-0,27%"
"05.12.2023","146,85","145,80","149,70","145,30","590,39K","0,58%"
"04.12.2023","146,00","147,00","149,00","146,00","517,02K","-1,22%"
"01.12.2023","147,80","140,55","148,70","140,40","868,32K","5,16%"
"30.11.2023","140,55","140,00","141,50","139,00","981,33K","0,29%"
"29.11.2023","140,15","138,50","140,95","137,15","820,76K","0,94%"
"28.11.2023","138,85","136,20","139,60","136,10","436,92K","1,76%"
"27.11.2023","136,45","137,65","139,00","135,10","319,97K","-0,91%"
"24.11.2023","137,70","137,60","139,15","137,15","333,52K","-0,22%"
"23.11.2023","138,00","139,00","140,80","137,20","201,68K","-0,93%"
"22.11.2023","139,30","138,35","139,75","137,60","617,15K","0,25%"
"21.11.2023","138,95","139,20","141,20","137,95","499,51K","-0,32%"
"20.11.2023","139,40","139,00","143,95","137,65","726,14K","0,47%"
"17.11.2023","138,75","137,00","139,55","135,70","495,15K","1,20%"
"16.11.2023","137,10","135,60","139,45","135,60","934,86K","0,85%"
"15.11.2023","135,95","138,45","140,95","135,70","623,44K","-1,31%"
"14.11.2023","137,75","130,10","138,30","130,05","1,00M","6,17%"
"13.11.2023","129,75","129,45","133,75","129,10","865,11K","0,19%"
"10.11.2023","129,50","130,00","132,75","129,15","454,77K","-1,03%"
"09.11.2023","130,85","127,00","130,85","126,65","558,17K","4,10%"
"08.11.2023","125,70","128,85","129,05","122,00","906,62K","-1,41%"
"07.11.2023","127,50","128,00","130,45","126,05","513,05K","-0,51%"
"06.11.2023","128,15","129,10","129,65","127,10","502,62K","-0,08%"
"03.11.2023","128,25","128,80","129,95","126,60","446,58K","-0,58%"
"02.11.2023","129,00","129,80","129,90","126,90","635,61K","1,02%"
"31.10.2023","127,70","127,00","129,60","126,90","715,11K","-0,23%"
"30.10.2023","128,00","126,00","128,50","125,80","373,73K","1,87%"
"27.10.2023","125,65","128,45","128,90","125,30","585,03K","-1,53%"
"26.10.2023","127,60","124,20","128,50","122,20","1,17M","0,91%"
"25.10.2023","126,45","124,00","127,25","123,25","1,00M","2,39%"
"24.10.2023","123,50","120,20","125,45","120,00","932,02K","3,87%"
"23.10.2023","118,90","116,50","120,45","115,40","536,96K","2,06%"
"20.10.2023","116,50","118,15","118,70","116,05","1,02M","-2,06%"
"19.10.2023","118,95","122,65","122,75","118,80","1,03M","-3,96%"
"18.10.2023","123,85","126,30","127,50","122,95","1,04M","-3,13%"
"17.10.2023","127,85","125,90","130,85","124,35","1,83M","0,95%"
"16.10.2023","126,65","116,00","127,50","115,95","3,50M","13,28%"
"13.10.2023","111,80","112,20","113,20","109,65","614,36K","-0,84%"
"12.10.2023","112,75","111,95","113,50","111,40","1,97M","0,53%"
"11.10.2023","112,15","110,95","112,80","109,50","818,84K","1,08%"
"10.10.2023","110,95","110,20","112,20","109,55","1,13M","2,07%"
"09.10.2023","108,70","105,00","109,65","104,00","1,15M","2,69%"
"06.10.2023","105,85","102,50","107,30","102,40","1,16M","3,17%"
"05.10.2023","102,60","101,50","103,15","100,15","1,03M","1,58%"
"04.10.2023","101,00","97,26","102,35","96,60","1,22M","2,85%"
"03.10.2023","98,20","99,00","99,50","96,90","411,88K","-0,75%"
"02.10.2023","98,94","101,45","101,45","98,82","381,88K","-1,99%"
"29.09.2023","100,95","98,12","101,75","97,96","623,59K","2,95%"
"28.09.2023","98,06","97,80","98,56","96,92","455,17K","0,25%"
"27.09.2023","97,82","99,60","99,72","97,72","404,75K","-1,85%"
"26.09.2023","99,66","97,70","100,40","96,64","400,76K","2,17%"
"25.09.2023","97,54","99,22","100,15","97,44","629,41K","-1,63%"
"22.09.2023","99,16","101,00","101,50","99,16","395,73K","-1,82%"
"21.09.2023","101,00","101,95","102,50","100,15","334,99K","-2,74%"
"20.09.2023","103,85","101,30","104,20","101,30","421,96K","2,52%"
"19.09.2023","101,30","98,80","101,70","98,46","441,66K","2,53%"
"18.09.2023","98,80","101,05","101,75","98,58","358,83K","-2,85%"
"15.09.2023","101,70","103,10","103,65","101,00","1,16M","-0,44%"
"14.09.2023","102,15","100,10","102,20","100,10","754,10K","1,79%"
"13.09.2023","100,35","100,00","100,70","99,34","637,61K","0,00%"
"12.09.2023","100,35","99,74","101,00","99,52","659,71K","0,63%"
"11.09.2023","99,72","100,50","101,65","99,28","341,31K","-0,22%"
"08.09.2023","99,94","100,10","100,40","98,64","352,57K","0,93%"
"07.09.2023","99,02","100,00","100,40","97,30","749,52K","-1,08%"
"06.09.2023","100,10","105,20","105,85","94,70","1,37M","-4,80%"
"05.09.2023","105,15","106,50","107,40","104,75","365,50K","-1,64%"
"04.09.2023","106,90","108,55","109,20","106,50","297,87K","-2,02%"
"01.09.2023","109,10","107,10","109,20","106,30","218,56K","1,11%"
"31.08.2023","107,90","110,00","110,65","107,30","935,92K","-1,64%"
"30.08.2023","109,70","109,10","110,20","108,40","255,74K","0,78%"
"29.08.2023","108,85","109,70","110,40","108,35","241,41K","-0,59%"
"28.08.2023","109,50","107,00","110,10","106,20","238,61K","2,91%"
"25.08.2023","106,40","105,60","109,15","105,15","342,12K","-0,61%"
"24.08.2023","107,05","106,45","108,05","106,45","329,15K","1,47%"
"23.08.2023","105,50","104,50","106,10","104,05","476,74K","0,57%"
"22.08.2023","104,90","106,80","107,55","104,65","454,34K","-1,78%"
"21.08.2023","106,80","105,50","106,90","105,50","443,16K","0,85%"
"18.08.2023","105,90","104,50","106,20","104,30","475,07K","0,28%"
"17.08.2023","105,60","106,95","107,75","105,10","540,96K","-1,45%"
"16.08.2023","107,15","108,45","108,75","106,10","819,80K","-2,41%"
"14.08.2023","109,80","111,40","111,75","109,15","517,31K","-2,23%"
"11.08.2023","112,30","113,50","113,50","111,25","352,67K","-1,06%"
"10.08.2023","113,50","112,35","114,55","112,35","499,70K","1,02%"
"09.08.2023","112,35","113,20","114,30","112,10","488,54K","-0,09%"
"08.08.2023","112,45","117,30","117,30","111,80","558,26K","-4,09%"
"07.08.2023","117,25","117,50","118,10","116,10","403,75K","-0,09%"
"04.08.2023","117,35","115,95","118,50","115,55","284,40K","1,69%"
"03.08.2023","115,40","115,50","116,25","113,60","383,63K","-0,13%"
"02.08.2023","115,55","116,10","117,05","114,55","536,98K","-1,41%"
